idx_in_group,time,latitude,longitude,depth,azimuthal_gap,min_distance,vertical_uncertainty,number_picks,number_picks_nll,std_nll,max_horizontal_uncertainty,min_horizontal_uncertainty,group,magnitude,gamma_sigma_time,gamma_sigma_amp,gamma_cov_time_amp,gamma_score,number_p_picks,number_s_picks,number_p_and_s_picks,ML,ML_median,ML_unc,ML_stations,idx
7,2024-04-25 09:25:44.579161+00:00,46.56104,9.899146,2.526562,198.507,13.7543,11.936409007737629,7,7,0.420316,18.1605,9.65254,2024-04-25,999,0.676007296662344,0,0,7.0,4,3,3,0.6211524018574287,0.6211524018574287,0.038795773353054286,2,587
3,2024-04-25 10:18:51.290065+00:00,45.957468,13.657487,9.072656,84.5856,2.81827,3.1958441138453546,33,33,0.408258,2.58501,1.48209,2024-04-25,999,0.5930472334361497,0,0,37.0,21,12,12,1.1171561720071754,0.9877263563954833,0.13156807245487598,12,588
1,2024-04-25 11:42:14.738563+00:00,46.649504,13.796508,4.746875,257.358,12.0747,5.485235983984645,10,10,0.190909,3.82258,2.44194,2024-04-25,999,0.30337326109701745,0,0,10.0,7,3,3,0.4602002874940325,0.4602002874940325,0.0027511123401109394,2,589
5,2024-04-25 11:58:07.932026+00:00,46.607226,13.633706,2.411719,182.632,2.59526,3.544594828749825,10,10,0.11145,2.84967,1.899,2024-04-25,999,0.07977734250898257,0,0,10.0,5,5,5,0.34872447999823314,0.29635774294856354,0.08810762701977498,5,590
4,2024-04-25 13:03:32.455950+00:00,45.679032,13.967762,0.076563,117.174,13.1819,6.9700013629840845,7,7,0.0914675,4.06766,1.5792,2024-04-25,999,0.3521550788083207,0,0,8.0,4,3,3,0.36120495463855395,0.36120495463855395,0.020142391619671574,2,591
2,2024-04-25 16:01:30.245155+00:00,47.184222,11.002814,8.498437,154.129,16.1155,7.84491720797613,8,8,0.198739,3.7914,3.68416,2024-04-25,999,0.422368438397875,0,0,8.0,5,3,3,0.42968146807661844,0.42968146807661844,0.032871167176274585,2,592
0,2024-04-26 00:21:36.239486+00:00,45.769652,10.653016,0.440234,125.56,2.00037,2.0573997180907746,6,6,0.0443883,2.38376,0.613492,2024-04-26,999,0.04315244546989784,0,0,6.0,3,3,3,0.2591937519338352,0.2591937519338352,0.12828284615971075,2,593
10,2024-04-26 03:56:11.964688+00:00,45.415149,14.427559,13.551563,227.889,13.0689,4.1640175672059785,14,14,0.146871,3.54946,1.7753,2024-04-26,999,0.1691957036876837,0,0,14.0,8,6,6,0.5193544790816136,0.40037369572369097,0.13603363671405833,6,594
5,2024-04-26 04:46:09.335739+00:00,46.406744,13.313875,4.230078,125.513,3.0898,2.1670894536220695,19,19,0.150296,0.908959,0.603703,2024-04-26,999,0.3288073911865943,0,0,18.027259368507845,9,10,9,0.5538758183954307,0.4192663170027229,0.1286899772728655,9,595
8,2024-04-26 21:07:20.965869+00:00,45.884066,14.609436,8.307031,59.9526,14.0891,4.140460083130859,22,22,0.37128,1.34522,1.19468,2024-04-26,999,0.2657309734853632,0,0,22.0,13,9,9,0.40158138709646424,0.3811757710032837,0.06525421561994187,8,596
17,2024-04-27 01:37:31.139053+00:00,46.188255,12.284816,4.364063,189.135,7.28823,5.514673217879732,6,6,0.169735,6.00205,2.3777,2024-04-27,999,0.006675716180639147,0,0,6.0,3,3,3,0.24451735814224784,0.24451735814224784,0.03386721029284201,2,597
16,2024-04-27 04:51:02.105771+00:00,46.309083,13.622103,6.546094,104.492,11.2828,3.3184510543324275,20,20,0.161444,0.906073,0.645964,2024-04-27,999,0.3344554652478532,0,0,21.0,11,9,9,0.21871543852040096,0.12937429425910318,0.08464199180394374,9,598
3,2024-04-27 06:45:11.900080+00:00,45.777647,11.056631,5.397656,97.587,15.3744,5.612733647697884,10,10,0.192764,1.09684,0.975692,2024-04-27,999,0.2243968563391929,0,0,11.0,5,5,5,0.4716475777782839,0.4189149699946082,0.05874266773948754,5,599
11,2024-04-27 16:52:04.417782+00:00,46.339752,13.22562,9.455469,155.525,10.0614,2.6304819710463705,15,15,0.147657,1.08836,0.918114,2024-04-27,999,0.19325210486089514,0,0,14.979814474630162,8,7,7,0.23708541141103506,0.2769182307412126,0.09520621728945185,7,600
19,2024-04-27 17:54:24.367585+00:00,45.238166,14.41816,10.259375,274.257,32.3817,10.869089106268289,11,11,0.453411,5.5236,3.84277,2024-04-27,999,0.5194216196884814,0,0,13.0,5,6,4,0.5419085288287928,0.537808126758005,0.03544695091113515,4,601
8,2024-04-27 20:39:05.977066+00:00,46.379406,13.752725,2.564844,173.736,16.0822,5.442829723590478,10,10,0.128288,1.46956,1.14203,2024-04-27,999,0.15940996819046205,0,0,10.0,5,5,5,-0.03752116611553258,-0.08284847257534578,0.05931037381005059,4,602
14,2024-04-27 23:49:11.465353+00:00,46.353268,12.828874,1.033594,202.132,10.4848,4.911423266223346,6,6,0.0516595,4.93268,2.45086,2024-04-27,999,0.02837390504484767,0,0,6.0,3,3,3,-0.21321008253108165,-0.2296120623987008,0.08579610346077107,3,603
2,2024-04-28 00:20:00.571027+00:00,45.799321,11.109605,10.182812,167.701,10.9332,6.444494472028043,7,7,0.197187,6.23607,2.87933,2024-04-28,999,0.112353338326968,0,0,7.0,3,4,3,0.24864313753042488,0.24864313753042488,0.18746550860736033,2,604
3,2024-04-28 02:18:59.585254+00:00,46.399884,12.853619,3.330469,102.787,6.69348,4.355951652624257,9,9,0.126764,1.30063,0.976692,2024-04-28,999,0.07502660129173183,0,0,9.0,4,5,4,0.17718648651114222,0.20914360481656258,0.056916034151808105,4,605
1,2024-04-28 05:36:04.551079+00:00,46.518351,10.449518,2.335156,138.422,7.56635,7.81211309441946,9,9,0.339506,7.20025,1.96462,2024-04-28,999,0.5502408718928232,0,0,9.0,5,4,4,0.024666631204659062,-0.05064984897327496,0.08689526768438281,3,606
5,2024-04-28 06:53:37.379763+00:00,46.071703,14.194812,5.703906,66.5052,5.24828,2.9647011485139614,24,24,0.259676,1.35605,1.00011,2024-04-28,999,0.6099620519067132,0,0,24.0,13,11,11,0.43354759119425895,0.45613551370684613,0.07038446487065071,10,607
6,2024-04-28 07:41:35.524510+00:00,44.341091,10.695956,20.135938,184.195,8.6738,9.82722982330219,10,10,0.466122,6.70287,2.88193,2024-04-28,999,0.6748960843529791,0,0,10.0,6,4,4,1.996872182035674,2.0221567753692002,0.28253741508316704,4,608
4,2024-04-28 09:12:39.410589+00:00,46.347285,12.817567,2.871094,177.835,10.4986,5.117505075718049,8,8,0.0566491,5.37977,1.05439,2024-04-28,999,0.0609848700963607,0,0,7.857929295600881,4,4,4,-0.11117229227452825,-0.03847226068118892,0.08893970583591772,3,609
10,2024-04-28 10:19:21.525782+00:00,46.271,12.926793,4.651172,58.7273,2.90055,1.6168186880414266,28,28,0.195813,0.913271,0.540497,2024-04-28,999,0.296630925514298,0,0,28.0,14,14,14,0.5946365148074174,0.5076944501563574,0.09797873685291271,13,610
0,2024-04-28 18:34:07.897842+00:00,45.804266,11.116971,11.254688,163.494,10.1584,5.523672229595091,11,11,0.342831,3.57305,2.01613,2024-04-28,999,0.27124693342223,0,0,12.0,5,6,5,0.49069193252664434,0.47660123828208667,0.1755970556906736,4,611
9,2024-04-28 20:04:07.842997+00:00,47.115111,9.905737,6.048438,159.252,19.1737,10.888363605243903,7,7,0.248427,6.11517,3.26565,2024-04-28,999,0.046694262464977855,0,0,6.990243645479,4,3,3,0.5941201260033137,0.5115708730266693,0.12908443788006077,3,612
7,2024-04-28 20:34:12.588446+00:00,45.49656,14.332286,9.149219,198.724,5.14399,3.17325334633086,8,8,0.160956,3.98882,1.51316,2024-04-28,999,0.271114485913635,0,0,7.612702177637731,4,4,4,0.09407010123219828,0.09407010123219828,0.013767361058551808,2,613
8,2024-04-28 21:25:25.476840+00:00,46.021188,14.60637,1.186719,166.592,11.5966,5.842374089357852,6,6,0.0838638,5.72124,3.45222,2024-04-28,999,0.06940052757119929,0,0,6.0,3,3,3,-0.3991407727503849,-0.3946927996332845,0.08705038259258105,3,614
9,2024-04-29 01:33:59.681328+00:00,46.163916,13.515486,13.360156,96.8541,6.57404,3.0502724796319427,11,11,0.0886151,1.75112,1.04362,2024-04-29,999,0.04928108292968116,0,0,11.0,5,6,5,0.19643969306054182,0.16137404500151764,0.1709312946455391,4,615
17,2024-04-29 01:34:33.534997+00:00,46.167191,13.512089,13.053906,163.443,6.27103,3.768057868451598,7,7,0.0604592,3.93677,1.57162,2024-04-29,999,0.05133459706521159,0,0,6.920877935304922,3,4,3,-0.11937691106541866,-0.0337937878020802,0.21035604014034343,3,616
6,2024-04-29 02:19:04.301533+00:00,45.567261,14.272413,9.149219,146.155,9.54264,4.284126608773368,17,17,0.221925,1.85079,1.07025,2024-04-29,999,0.2268284510917699,0,0,16.983617196682935,9,8,8,0.34598984410449407,0.38104512215171926,0.09886673273814305,8,617
10,2024-04-29 03:00:43.757333+00:00,46.270159,13.736966,2.717969,279.308,4.68132,3.4729642238295515,6,6,0.0376374,3.28398,2.07488,2024-04-29,999,0.03122193450150509,0,0,6.0,3,3,3,-0.22375579147541602,-0.08869641944289919,0.22630739541879855,3,618
5,2024-04-29 11:58:07.953184+00:00,46.353707,12.824644,1.071875,126.805,10.2416,3.751608841550515,9,9,0.0347505,0.781462,0.474771,2024-04-29,999,0.19721816374981155,0,0,10.0,4,5,4,-0.08628296909679449,-0.12513072029149308,0.17218628525246832,3,619
14,2024-04-29 13:18:05.104182+00:00,46.654413,13.783445,7.273438,259.294,11.211,5.9944670321889335,10,10,0.18745,4.19875,2.77203,2024-04-29,999,0.2503002197516806,0,0,10.0,6,4,4,0.39222069790618636,0.3999386194316521,0.09726907064998146,4,620
0,2024-04-29 17:40:39.563527+00:00,47.261829,11.570177,7.503125,173.135,5.01067,4.606623850500494,7,7,0.0709957,2.73225,1.70179,2024-04-29,999,0.03850203668100288,0,0,7.0,3,4,3,0.2421663191506982,0.2421663191506982,0.045698760589967025,2,621
2,2024-04-29 20:40:12.948347+00:00,45.883571,14.874078,10.335937,161.446,9.34186,6.2273205313360895,12,12,0.469393,3.13836,2.23195,2024-04-29,999,0.3407155183597207,0,0,12.0,6,6,6,0.22835866507292954,0.2651006622627965,0.09136607787704502,5,622
8,2024-04-29 20:48:10.185010+00:00,46.055979,14.925907,8.728125,138.459,5.59797,5.054808908356477,12,12,0.284018,3.37117,1.88668,2024-04-29,999,0.2292257338903507,0,0,12.0,7,5,5,0.1122978178922806,0.09649396294401524,0.13325949937169554,4,623
12,2024-04-29 21:41:32.318058+00:00,46.520241,13.621604,9.264063,265.151,8.75456,7.213604022955516,7,7,0.107349,11.7709,2.25773,2024-04-29,999,0.2295757344010563,0,0,6.608094255824685,3,4,3,0.633567070881451,0.5519069524665656,0.14116617129380662,3,624
13,2024-04-29 23:28:48.062083+00:00,45.185606,14.523185,12.096875,285.101,39.7093,11.068952570139597,14,14,0.358682,5.74436,3.80293,2024-04-29,999,0.4873524995813896,0,0,14.062079063311632,8,6,6,0.5829050070251512,0.5754916777297792,0.10386469393947186,6,625
1,2024-04-30 06:11:37.405779+00:00,45.850784,11.679255,7.158594,215.702,8.60724,3.7810619407780135,8,8,0.132074,3.01332,1.21486,2024-04-30,999,0.06596396397614337,0,0,8.0,4,4,4,0.8101125734873796,0.772916357293586,0.04458076477544173,3,626
3,2024-04-30 08:26:31.208159+00:00,45.751796,14.043348,12.632812,180.214,15.8473,10.55445702061456,6,6,0.103414,7.75811,4.73453,2024-04-30,999,0.08307402735131965,0,0,6.0,3,3,3,0.23794222323710276,0.2568920551316156,0.05568673523799635,3,627
5,2024-04-30 11:55:09.536347+00:00,46.005888,10.445544,5.397656,206.859,7.60262,2.874056366879397,15,15,0.231309,2.16519,1.1181,2024-04-30,999,0.19762215510147768,0,0,14.999125357127255,8,7,7,1.1127293411889145,1.0429404013343295,0.111948634736457,7,628
4,2024-04-30 12:13:23.964009+00:00,46.004976,10.4413,4.057813,233.087,7.90615,3.8889136786511473,6,6,0.0953766,3.69253,2.39325,2024-04-30,999,0.09741482146212138,0,0,6.0,3,3,3,0.4146777354919312,0.4146777354919312,0.03085804213349974,2,629
2,2024-04-30 15:41:14.862451+00:00,47.184157,11.007752,6.354687,152.582,15.7554,6.138512686310911,10,10,0.314211,2.66441,2.3356,2024-04-30,999,0.3130596888282693,0,0,11.0,6,4,4,0.6900263918140782,0.662060604411477,0.11443323862031189,4,630
0,2024-04-30 21:12:02.161677+00:00,45.889113,14.616533,4.517188,126.164,14.3874,6.788218764889653,7,7,0.208317,2.40972,1.24688,2024-04-30,999,0.09321172023864113,0,0,7.0,3,4,3,-0.33647977761825976,-0.28085092486834506,0.18218743787893424,3,631
1,2024-05-01 00:34:37.034614+00:00,45.695158,14.187166,7.771094,117.339,18.9364,6.690664316792466,9,9,0.183611,1.5896,1.35585,2024-05-01,999,0.10663811820227077,0,0,9.0,5,4,4,-0.2243802312837655,-0.21750737421678767,0.04847860078811383,3,632
13,2024-05-01 01:12:51.078311+00:00,46.31728,12.696653,9.378906,205.547,6.4485,3.7869996435172792,8,8,0.135769,4.13891,3.24614,2024-05-01,999,0.1303542369460166,0,0,8.0,4,4,4,-0.12224358530397395,-0.12224358530397395,0.3146040188904732,2,633
14,2024-05-01 11:11:54.261310+00:00,45.750861,10.828547,5.474219,35.0081,6.38208,1.9643968030924912,86,86,0.440372,0.778693,0.692696,2024-05-01,999,0.5691987060461471,0,0,97.477876566032,50,36,34,2.1354181861984207,2.109433914507273,0.06486160865573046,34,634
0,2024-05-01 12:19:09.658334+00:00,45.614527,10.827723,1.799219,167.5,7.64378,3.0273242145498718,8,8,0.0414015,2.5891,0.681298,2024-05-01,999,0.016121236792781525,0,0,8.0,4,4,4,0.7625989177863514,0.7081354361519643,0.13960500292400305,4,635
10,2024-05-01 12:53:36.991772+00:00,46.261274,13.289495,8.000781,112.524,0.879992,1.6861141153551855,12,12,0.134439,1.58135,0.834059,2024-05-01,999,0.16845215399191077,0,0,12.0,6,6,6,0.37418704147871884,0.3842959275572687,0.04383550233953067,4,636
3,2024-05-01 15:33:04.392222+00:00,46.402477,12.998624,10.680469,126.368,1.31809,1.8296277845507265,20,20,0.198393,1.5342,0.780046,2024-05-01,999,0.14392481260274062,0,0,20.0,10,10,10,0.4309661426184503,0.4384594332953604,0.08240192949377419,10,637
16,2024-05-01 15:49:07.459555+00:00,45.845659,10.923579,11.828906,21.1523,12.7503,1.9971170221096208,142,142,0.620103,0.951868,0.739257,2024-05-01,999,0.609657678002814,0,0,146.3251451407061,92,50,50,2.6638471204404137,2.6134022461812405,0.03550525728004818,47,638
9,2024-05-01 17:04:25.339105+00:00,45.779146,12.414799,23.428125,206.395,25.6272,15.690171891983848,31,31,0.665514,11.8246,5.7673,2024-05-01,999,0.7703017458925262,0,0,25.704749717387095,28,3,3,2.1368958761552745,2.1716576270737233,0.07454161457460623,3,639
7,2024-05-01 22:10:42.341388+00:00,45.094174,11.361946,14.853125,281.257,38.5338,11.778327555302576,23,23,0.332969,5.31664,4.22752,2024-05-01,999,0.2835663238737857,0,0,23.0,13,10,10,1.252140502334497,1.2678873096799692,0.08042975613895394,10,640
15,2024-05-01 22:41:59.165958+00:00,46.676861,9.978285,6.201562,147.034,13.7745,6.280435255617241,7,7,0.280846,6.30746,2.06083,2024-05-01,999,0.10267212829489218,0,0,6.19643242339269,4,3,3,-0.16006521543423147,-0.16006521543423147,0.07144315219297792,2,641
2,2024-05-01 22:54:45.813892+00:00,45.646719,13.946577,3.253906,157.623,11.4207,14.18686667308888,7,7,0.13878,19.4051,6.64102,2024-05-01,999,0.6772477347708623,0,0,7.0,4,3,3,0.05391005475389177,0.05391005475389177,0.03872469014197599,2,642
3,2024-05-02 07:21:20.675823+00:00,45.551229,14.556336,12.977344,162.966,13.9885,4.290429477336739,25,25,0.364934,2.34514,1.50565,2024-05-02,999,0.41007350872592896,0,0,24.943022861127698,15,10,10,0.9981346714475403,0.9800301077383184,0.07356084769683162,10,643
8,2024-05-02 08:38:51.849358+00:00,45.791544,11.101556,10.680469,121.229,12.0,4.7821653045456305,14,14,0.359159,2.25261,1.2804,2024-05-02,999,0.20484557954436003,0,0,14.0,8,6,6,1.051613544029723,1.1338259202263852,0.09511814981868455,6,644
2,2024-05-02 13:01:43.643450+00:00,45.183299,14.518219,10.565625,285.301,39.8483,13.97602851313634,8,8,0.189319,19.0508,3.6807,2024-05-02,999,0.05349785179097598,0,0,8.0,5,3,3,0.7679083152430439,0.7679083152430439,0.03101671339025569,2,645
10,2024-05-02 13:58:08.181763+00:00,46.200464,14.456235,6.048438,171.554,10.4747,7.987942225629827,10,10,0.271898,4.07203,2.63979,2024-05-02,999,0.2878528429711164,0,0,10.0,5,5,5,0.22648075282006533,0.19364831802385374,0.17522633489719824,3,646
5,2024-05-02 14:20:47.041545+00:00,45.840783,10.9349,11.867188,175.935,13.2146,7.305772101564625,8,8,0.257979,7.00596,4.12351,2024-05-02,999,0.1252886927533202,0,0,8.0,4,4,4,0.6598754666596987,0.6189819105680564,0.11715031985360914,4,647
1,2024-05-02 15:39:48.506749+00:00,46.363801,12.714572,8.039063,164.651,7.2106,5.431682538587836,6,6,0.0965032,5.46153,1.53743,2024-05-02,999,0.09435834730954311,0,0,6.0,3,3,3,0.535671641872113,0.5268733777605568,0.08491851226908298,3,648
7,2024-05-02 19:16:37.092580+00:00,46.009359,14.327301,4.938281,152.554,9.44876,5.805294092464222,8,8,0.101813,4.13437,1.08016,2024-05-02,999,0.3057704260903631,0,0,5.0340595714166305,5,3,3,-0.06558465678245029,-0.06558465678245029,0.3903448137946921,2,649
11,2024-05-02 20:04:53.879003+00:00,46.35942,12.828944,11.541797,53.3007,7.21868,1.4402658331016536,60,60,0.227777,0.69801,0.621315,2024-05-02,999,0.3658566540902565,0,0,60.999062148589765,30,30,27,1.168495193835322,1.2191477135357953,0.04703209542709304,27,650
14,2024-05-03 00:31:24.828479+00:00,46.360978,12.829647,11.924609,50.6793,7.06652,1.3524348745873125,85,85,0.279544,0.664832,0.579396,2024-05-03,999,0.44797202638207034,0,0,90.0,46,39,39,1.2532210711898186,1.2435348671363804,0.04859439972817998,38,651
1,2024-05-03 01:19:05.155649+00:00,46.829638,10.101082,5.971875,234.407,9.87785,4.858091240394729,12,12,0.266023,2.7712,1.47205,2024-05-03,999,0.24606253944046624,0,0,12.0,6,6,6,0.3922736480771424,0.605785352378571,0.22349994576577603,5,652
6,2024-05-03 02:04:50.289794+00:00,46.356149,12.822056,7.062891,102.6,9.9049,2.631494955343825,23,23,0.169214,0.961639,0.690581,2024-05-03,999,0.24252180639879903,0,0,23.0,12,11,11,0.5951528141196678,0.609568056433442,0.0464058957800789,11,653
11,2024-05-03 02:52:07.616286+00:00,45.764417,10.802399,3.024219,192.389,7.37028,3.0564807213525818,10,10,0.108866,1.2545,0.528447,2024-05-03,999,0.14620175153405413,0,0,10.0,5,5,5,0.2479838638378226,0.35006602124369013,0.10934630230874981,5,654
4,2024-05-03 04:21:02.248058+00:00,45.181728,14.525225,13.16875,285.746,40.1688,12.74232863333857,10,10,0.179229,6.27037,3.71382,2024-05-03,999,0.12860280352715628,0,0,10.0,6,4,4,0.8115306671652235,0.7305299868180994,0.13779959398859062,3,655
8,2024-05-03 15:50:29.268231+00:00,46.136301,11.180564,10.603906,47.4066,15.2607,3.275964178680835,40,40,0.296076,1.0759,0.893502,2024-05-03,999,0.3798046800534729,0,0,40.9198652896128,22,18,18,0.9954650389558414,0.9863558052274589,0.05712193459149477,18,656
7,2024-05-03 16:18:20.388544+00:00,46.121703,14.762821,12.096875,162.271,5.25832,4.4532419089916955,10,10,0.346904,3.44406,2.26782,2024-05-03,999,0.23047933771141424,0,0,10.0,5,5,5,0.45465336295783776,0.39400358813893244,0.11301704220846252,4,657
10,2024-05-03 18:02:04.907276+00:00,47.187942,11.007859,7.273438,153.68,15.6443,5.868514002709715,11,11,0.296653,2.63533,2.21386,2024-05-03,999,0.19047506593029145,0,0,10.87804404963611,7,4,4,0.6266313320832447,0.6687627573055861,0.06748400405580963,3,658
5,2024-05-03 18:34:12.714136+00:00,46.326498,13.157257,5.895313,159.331,4.60336,2.5348953232826004,21,21,0.224158,1.52441,0.558686,2024-05-03,999,0.17194108784337658,0,0,21.0,13,8,8,0.5129464219847333,0.5937254489869292,0.1719001568455408,8,659
9,2024-05-03 18:44:18.834100+00:00,45.712082,10.755206,3.770703,108.207,5.90859,2.514537870066784,11,11,0.0595424,0.715773,0.469673,2024-05-03,999,0.05202676263463293,0,0,11.0,6,5,5,0.3829275570291745,0.45126983776620677,0.08556051713287605,5,660
3,2024-05-03 21:47:27.780420+00:00,45.313466,14.544046,36.290625,261.544,27.0852,13.048277587482572,8,8,0.27207,15.7534,4.41533,2024-05-03,999,0.3605292173210012,0,0,9.0,5,3,3,0.754648033065212,0.754648033065212,0.007043364152941822,2,661
2,2024-05-03 22:49:01.328436+00:00,46.022392,14.60769,4.325781,104.478,6.63937,10.276527137121763,9,9,0.228921,8.41546,2.7119,2024-05-03,999,0.6244677835851961,0,0,9.0,3,6,3,-0.07881545878889429,-0.07881545878889429,0.2817013070234886,2,662
12,2024-05-03 23:27:45.348876+00:00,45.17261,14.531565,13.934375,297.068,41.2841,14.671300044644987,9,9,0.306014,6.91541,6.19056,2024-05-03,999,0.40516452157459804,0,0,9.937352908164828,4,5,4,0.6887321033213668,0.6683442612500339,0.10452906590426861,4,663
3,2024-05-04 10:03:33.153404+00:00,47.122857,11.395792,6.507812,127.556,17.8652,6.991947010668773,11,11,0.471538,2.28072,1.61478,2024-05-04,999,0.22035813022408615,0,0,11.0,6,5,5,0.517239487555588,0.49327396902588894,0.0823403257315651,5,664
0,2024-05-04 11:54:52.450535+00:00,46.287455,12.540659,0.497656,173.017,7.86306,4.976330756692123,6,6,0.0647309,5.60363,1.97794,2024-05-04,999,0.04239173143067544,0,0,5.915288139730344,3,3,3,0.2715605396808778,0.3938803539033793,0.19982452194618283,3,665
1,2024-05-04 16:29:19.243910+00:00,45.754591,10.792246,4.995703,72.9538,7.74324,2.5209382380375764,18,18,0.165452,0.906896,0.524783,2024-05-04,999,0.21890542463690743,0,0,18.0,9,9,9,0.7098300017121816,0.7107222998993665,0.07045947520631192,9,666
2,2024-05-04 18:33:56.270823+00:00,45.412942,14.420192,15.389063,228.637,13.1573,4.330764990160515,15,15,0.232293,3.95002,2.00926,2024-05-04,999,0.30490667837304264,0,0,16.0,9,6,6,0.8877039683176214,0.8026993386864739,0.14378256777713683,6,667
6,2024-05-05 00:55:22.046336+00:00,46.357243,13.720596,5.014844,153.006,14.4282,5.227871144165663,10,10,0.130323,1.24125,1.00754,2024-05-05,999,0.07058531204244377,0,0,10.0,5,5,5,0.021896414392136698,0.004395975053093526,0.10285559374475056,5,668
7,2024-05-05 01:49:03.279228+00:00,46.751661,10.108176,1.569531,148.897,7.89528,3.2225402712766833,8,8,0.19405,3.69507,1.75227,2024-05-05,999,0.10425699653928902,0,0,8.0,4,4,4,0.522726973789404,0.6197999807360903,0.26636453890130307,4,669
8,2024-05-05 02:28:05.872099+00:00,45.849876,10.143459,14.546875,314.976,25.2708,14.621759880397434,7,7,0.0951315,13.3966,5.06865,2024-05-05,999,0.21107025759487874,0,0,8.0,3,4,3,0.741498806228366,0.7343306617323269,0.10251557173927572,3,670
4,2024-05-05 02:49:51.327167+00:00,45.924922,12.116546,10.374219,143.405,7.65842,3.576858985199165,10,10,0.119398,2.01857,0.978218,2024-05-05,999,0.14002568879446348,0,0,10.0,5,5,5,0.487845366059897,0.4273324862770489,0.11157103900394617,5,671
3,2024-05-05 04:47:01.147531+00:00,46.471515,10.636982,0.535938,199.194,6.78572,11.807482542862386,6,6,0.202253,18.0983,5.7515,2024-05-05,999,0.05131471581212228,0,0,6.0,3,3,3,-0.042264235738001345,-0.06407266315929139,0.09699336068168671,3,672
1,2024-05-05 05:13:16.905584+00:00,45.767014,11.072579,4.210938,101.89,13.7923,5.173830254270041,12,12,0.254139,1.08885,0.969962,2024-05-05,999,0.14190455249888298,0,0,12.0,6,6,6,0.31503108754301395,0.30117131368845784,0.04281753917562323,6,673
0,2024-05-05 11:03:30.768552+00:00,45.974831,14.826155,3.215625,152.469,16.4253,8.398514630576052,6,6,0.273425,13.0348,5.82809,2024-05-05,999,0.11337028578816613,0,0,6.0,3,3,3,-0.5158252867010455,-0.5158252867010455,0.020289084872460172,2,674
9,2024-05-05 12:05:42.310001+00:00,46.450408,14.398503,13.857812,203.677,17.7447,4.077284954476447,47,47,0.318292,2.69586,1.47967,2024-05-05,999,0.3520978728734378,0,0,46.98507656020919,25,22,20,1.3833836929487562,1.3972634480451653,0.028163092873549123,16,675
2,2024-05-05 14:34:29.775109+00:00,46.353374,12.825232,0.038281,199.964,10.2988,7.839380587776052,7,7,0.107363,4.07666,1.40637,2024-05-05,999,0.37396055912611864,0,0,7.0,4,3,3,-0.01555439571882633,-0.01555439571882633,0.1515498749445593,2,676
5,2024-05-05 16:32:17.858127+00:00,46.372018,10.737095,6.048438,140.695,6.75928,4.552597928655682,9,9,0.439231,3.92721,1.63622,2024-05-05,999,0.12170293040977179,0,0,9.0,5,4,4,0.44148700580191674,0.4826425652873412,0.10844652468507579,4,677
8,2024-05-06 02:22:19.993868+00:00,45.799068,14.791274,8.039063,94.3805,3.77097,4.6354152672657065,10,10,0.382855,2.39547,2.02727,2024-05-06,999,0.18063005143077132,0,0,10.0,5,5,5,0.06150042990207044,0.06709786208592661,0.03977854610092561,4,678
0,2024-05-06 04:18:24.078147+00:00,46.008507,10.453142,0.019141,224.486,6.98713,3.139708919629334,6,6,0.0321981,3.97669,2.84157,2024-05-06,999,0.01094654302601045,0,0,6.0,3,3,3,0.5333177129020926,0.5333177129020926,0.018424129662019006,2,679
5,2024-05-06 09:06:24.935312+00:00,45.742464,14.063638,10.297656,147.043,16.8022,6.314655968459406,14,14,0.206148,1.76964,1.14182,2024-05-06,999,0.36417541102711587,0,0,14.0,8,6,6,0.8470944255787028,0.8626151413531431,0.060665156776926674,6,680
7,2024-05-06 11:41:58.037847+00:00,45.893372,11.319741,8.957813,143.647,10.2924,3.7260508182256453,12,12,0.252304,2.2696,1.52741,2024-05-06,999,0.4925094448897311,0,0,13.0,6,6,4,1.2504368105889192,1.1866963897267557,0.1529011427762243,4,681
4,2024-05-06 12:11:51.034443+00:00,45.453149,14.306432,10.029687,217.109,10.1442,3.635163517642638,11,11,0.138932,3.25311,1.4976,2024-05-06,999,0.3388484311360406,0,0,11.0,6,5,5,1.2104699302350685,1.1920294932175888,0.12452602956519204,5,682
2,2024-05-06 12:46:10.778297+00:00,46.076566,14.168604,6.163281,188.979,7.19685,4.393693924250982,8,8,0.0620443,2.41858,1.09734,2024-05-06,999,0.20551643735405511,0,0,8.0,4,4,4,0.4082532469759724,0.3539497369536043,0.23380509174705516,4,683
1,2024-05-06 14:17:05.203510+00:00,46.016322,14.782401,1.722656,157.127,11.3868,6.885493301136818,6,6,0.0949526,5.17146,3.96543,2024-05-06,999,0.08350982625985963,0,0,6.0,3,3,3,0.02835218360790892,0.02835218360790892,0.26178032961187203,2,684
3,2024-05-06 17:42:11.911398+00:00,46.317937,13.158509,2.947656,213.891,4.63716,4.38830365859064,6,6,0.0614688,4.99228,3.01861,2024-05-06,999,0.052901716353326945,0,0,6.0,3,3,3,-0.004307738302151328,0.08116774412440053,0.14978651983736735,3,685
6,2024-05-06 22:39:30.996535+00:00,46.063115,11.826707,6.469531,122.573,7.87696,4.01856096133927,11,11,0.257196,2.3368,1.23657,2024-05-06,999,0.33432363518473046,0,0,11.0,6,5,5,0.7138236455493407,0.6491145415553301,0.08948626413768465,4,686
